label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
V,0.000000,0.000000,0.078472,-0.084525,0.111850,-0.247024,0.053616,-0.342722,-0.023083,-0.399018,0.084277,-0.509015,0.101187,-0.717631,0.104624,-0.844256,0.098691,-0.958556,0.001708,-0.501652,-0.038026,-0.730952,-0.060522,-0.865571,-0.088549,-1.000000,-0.067844,-0.430287,-0.075627,-0.489165,-0.029433,-0.352170,-0.010429,-0.287931,-0.124166,-0.330137,-0.096222,-0.335578,-0.053175,-0.241303,-0.036809,-0.205429
V,0.000000,0.000000,0.078961,-0.086072,0.112422,-0.248392,0.057210,-0.343658,-0.017616,-0.397821,0.083805,-0.508196,0.101115,-0.715812,0.104902,-0.841573,0.099868,-0.955120,0.002484,-0.498068,-0.039661,-0.731298,-0.061507,-0.865475,-0.088858,-1.000000,-0.065832,-0.422735,-0.076491,-0.493999,-0.028521,-0.355267,-0.008175,-0.289872,-0.122004,-0.317305,-0.096329,-0.341932,-0.051887,-0.248577,-0.035447,-0.210617
V,0.000000,0.000000,0.077584,-0.085699,0.111187,-0.246861,0.056629,-0.343011,-0.017784,-0.399414,0.083396,-0.508450,0.099550,-0.714950,0.103027,-0.840950,0.096764,-0.954710,0.001932,-0.497428,-0.040783,-0.731755,-0.062678,-0.864825,-0.090283,-1.000000,-0.067086,-0.420845,-0.077864,-0.493283,-0.029211,-0.354121,-0.008513,-0.288722,-0.124012,-0.314159,-0.097433,-0.337815,-0.052032,-0.242753,-0.034742,-0.204754
V,0.000000,0.000000,0.079128,-0.084344,0.113069,-0.246116,0.056430,-0.344333,-0.019029,-0.400444,0.084881,-0.507119,0.100542,-0.713969,0.102906,-0.840411,0.095964,-0.954966,0.002486,-0.497873,-0.037713,-0.730785,-0.059782,-0.865446,-0.087353,-1.000000,-0.066668,-0.423763,-0.075742,-0.492143,-0.028033,-0.354722,-0.007479,-0.287964,-0.123089,-0.320669,-0.095618,-0.337605,-0.051553,-0.242288,-0.034587,-0.202554
V,0.000000,0.000000,0.078636,-0.084404,0.112083,-0.247004,0.054968,-0.344770,-0.020724,-0.400414,0.083825,-0.506717,0.098966,-0.712744,0.100843,-0.839385,0.093425,-0.954541,0.001456,-0.498225,-0.039016,-0.731481,-0.061120,-0.865490,-0.088719,-1.000000,-0.067898,-0.424085,-0.076529,-0.492430,-0.029257,-0.354678,-0.009150,-0.287964,-0.124518,-0.320568,-0.096607,-0.336691,-0.052536,-0.240609,-0.035554,-0.201710
V,0.000000,0.000000,0.077664,-0.085553,0.110703,-0.246037,0.054996,-0.342343,-0.021095,-0.399581,0.082580,-0.509038,0.097136,-0.715456,0.098834,-0.841562,0.091758,-0.955225,-0.000111,-0.498452,-0.041234,-0.732005,-0.063287,-0.866510,-0.090611,-1.000000,-0.069242,-0.423311,-0.078439,-0.490223,-0.030534,-0.353787,-0.009884,-0.288278,-0.125735,-0.319033,-0.098854,-0.335595,-0.053440,-0.240304,-0.035374,-0.200888
V,0.000000,0.000000,0.078519,-0.084184,0.112527,-0.245899,0.053897,-0.341645,-0.022183,-0.396927,0.083341,-0.507525,0.097421,-0.713672,0.098167,-0.838688,0.089667,-0.952253,0.000693,-0.500517,-0.039454,-0.732571,-0.061831,-0.866387,-0.089716,-1.000000,-0.068807,-0.427993,-0.076702,-0.489332,-0.030266,-0.349759,-0.010700,-0.283305,-0.125633,-0.326267,-0.098506,-0.334729,-0.054560,-0.239261,-0.037342,-0.202222
V,0.000000,0.000000,0.078872,-0.084953,0.112344,-0.246517,0.053770,-0.344146,-0.022687,-0.400537,0.082214,-0.508245,0.096231,-0.714574,0.097409,-0.840051,0.089350,-0.953674,-0.000110,-0.500772,-0.039582,-0.732109,-0.061732,-0.866361,-0.089387,-1.000000,-0.069519,-0.427463,-0.076261,-0.490742,-0.029838,-0.352587,-0.010737,-0.286232,-0.126493,-0.324185,-0.098686,-0.337128,-0.055214,-0.243847,-0.038700,-0.206061
V,0.000000,0.000000,0.077747,-0.084248,0.110323,-0.245530,0.052507,-0.344508,-0.023090,-0.402005,0.080958,-0.505904,0.095588,-0.712095,0.096679,-0.837569,0.088046,-0.951698,-0.000710,-0.497963,-0.040857,-0.730924,-0.062606,-0.865584,-0.090317,-1.000000,-0.069657,-0.424067,-0.077769,-0.492747,-0.030838,-0.354542,-0.011476,-0.287998,-0.125805,-0.319666,-0.098845,-0.336039,-0.055655,-0.241945,-0.039934,-0.204839
V,0.000000,0.000000,0.078477,-0.083131,0.111172,-0.245449,0.054060,-0.344429,-0.022118,-0.402241,0.082633,-0.507240,0.095909,-0.714376,0.096272,-0.839671,0.087396,-0.954156,0.001204,-0.498333,-0.039214,-0.731438,-0.061485,-0.865555,-0.089713,-1.000000,-0.067586,-0.424373,-0.077658,-0.496299,-0.030209,-0.356770,-0.010479,-0.289533,-0.124195,-0.320414,-0.097487,-0.338605,-0.053881,-0.242349,-0.037860,-0.203713
V,0.000000,0.000000,0.078616,-0.082661,0.111109,-0.245162,0.053391,-0.343942,-0.022417,-0.403078,0.083137,-0.507303,0.096140,-0.713332,0.096341,-0.838869,0.087311,-0.953146,0.001011,-0.498475,-0.038811,-0.730651,-0.061262,-0.865123,-0.089672,-1.000000,-0.068390,-0.424221,-0.077647,-0.495296,-0.030460,-0.355930,-0.010866,-0.288759,-0.125564,-0.320824,-0.097736,-0.337074,-0.053763,-0.240559,-0.037000,-0.201967
V,0.000000,0.000000,0.077055,-0.083658,0.110014,-0.245102,0.053022,-0.344829,-0.022194,-0.403431,0.082308,-0.505959,0.094526,-0.711971,0.094622,-0.837150,0.084996,-0.951364,0.000134,-0.498275,-0.040631,-0.732555,-0.062487,-0.866042,-0.090761,-1.000000,-0.069497,-0.425029,-0.077441,-0.492104,-0.030629,-0.353085,-0.011429,-0.288168,-0.126295,-0.322096,-0.097761,-0.333599,-0.053816,-0.237060,-0.037367,-0.200757
V,0.000000,0.000000,0.077592,-0.083120,0.110524,-0.246539,0.053836,-0.346729,-0.021551,-0.404474,0.081689,-0.507000,0.093350,-0.713811,0.093372,-0.839411,0.083664,-0.954213,0.000523,-0.498712,-0.040229,-0.732498,-0.062205,-0.865767,-0.090377,-1.000000,-0.068266,-0.425187,-0.076937,-0.494421,-0.029735,-0.354836,-0.010230,-0.290246,-0.125097,-0.322377,-0.097415,-0.337243,-0.053331,-0.241436,-0.036372,-0.205090
V,0.000000,0.000000,0.077846,-0.083831,0.110831,-0.247188,0.054654,-0.348233,-0.020944,-0.404427,0.080713,-0.507270,0.092436,-0.712812,0.092958,-0.837769,0.083291,-0.952361,-0.000447,-0.498667,-0.041798,-0.732481,-0.063725,-0.865551,-0.091844,-1.000000,-0.069026,-0.424816,-0.078117,-0.495694,-0.030509,-0.356473,-0.010119,-0.291032,-0.125423,-0.322482,-0.097960,-0.338545,-0.053920,-0.242294,-0.036982,-0.205118
V,0.000000,0.000000,0.077745,-0.083617,0.110922,-0.246946,0.054820,-0.347823,-0.020996,-0.403082,0.080607,-0.507274,0.092544,-0.711655,0.092279,-0.836495,0.083186,-0.950757,-0.000611,-0.498123,-0.041278,-0.731774,-0.063068,-0.865599,-0.090829,-1.000000,-0.069307,-0.424058,-0.078532,-0.497870,-0.030822,-0.358002,-0.010280,-0.290409,-0.125394,-0.320625,-0.097866,-0.340280,-0.053896,-0.245057,-0.037019,-0.204536
V,0.000000,0.000000,0.079813,-0.082047,0.113926,-0.247750,0.056624,-0.351099,-0.020106,-0.408275,0.084286,-0.507518,0.094286,-0.714249,0.092960,-0.839277,0.082429,-0.953633,0.003848,-0.497553,-0.037804,-0.732229,-0.060399,-0.865470,-0.088256,-1.000000,-0.064020,-0.423904,-0.077222,-0.501035,-0.029467,-0.359123,-0.007522,-0.291654,-0.121011,-0.321612,-0.097093,-0.345330,-0.052825,-0.247442,-0.034666,-0.206489
V,0.000000,0.000000,0.079128,-0.082548,0.113563,-0.249071,0.057733,-0.350777,-0.018537,-0.406786,0.082945,-0.508498,0.093289,-0.712963,0.092170,-0.837935,0.081815,-0.951864,0.002627,-0.498538,-0.039594,-0.734122,-0.061313,-0.865786,-0.088750,-1.000000,-0.064990,-0.423934,-0.077392,-0.500802,-0.028443,-0.358860,-0.006812,-0.292018,-0.121313,-0.319367,-0.096632,-0.344603,-0.052473,-0.247185,-0.035042,-0.207733
V,0.000000,0.000000,0.078701,-0.087340,0.111955,-0.253384,0.054089,-0.355080,-0.022758,-0.409912,0.080317,-0.511540,0.090031,-0.716144,0.088215,-0.839798,0.077522,-0.953320,-0.000953,-0.502175,-0.040289,-0.732325,-0.061142,-0.864864,-0.088651,-1.000000,-0.069589,-0.427999,-0.075501,-0.495847,-0.029123,-0.357264,-0.011180,-0.293080,-0.126092,-0.325921,-0.096432,-0.338787,-0.053698,-0.244605,-0.039119,-0.208827
V,0.000000,0.000000,0.078488,-0.086316,0.111845,-0.252213,0.054527,-0.353157,-0.022022,-0.407718,0.080873,-0.511128,0.090252,-0.714410,0.088059,-0.837622,0.076987,-0.950930,-0.001048,-0.502794,-0.040661,-0.733358,-0.061641,-0.865894,-0.088825,-1.000000,-0.070393,-0.429239,-0.076014,-0.497882,-0.029074,-0.358410,-0.010747,-0.292149,-0.126728,-0.326095,-0.096601,-0.339691,-0.053962,-0.244635,-0.038744,-0.207175
V,0.000000,0.000000,0.079414,-0.080680,0.114386,-0.243404,0.058313,-0.344740,-0.018085,-0.405522,0.085488,-0.507957,0.094914,-0.711738,0.092594,-0.836133,0.081523,-0.950227,0.003347,-0.500297,-0.036444,-0.732348,-0.059145,-0.866143,-0.087579,-1.000000,-0.065948,-0.427253,-0.076016,-0.499947,-0.028578,-0.356298,-0.008175,-0.287160,-0.123422,-0.323496,-0.096060,-0.342768,-0.051907,-0.243602,-0.035071,-0.204271
V,0.000000,0.000000,0.078548,-0.087205,0.113298,-0.250278,0.057634,-0.349256,-0.018512,-0.404958,0.081751,-0.510381,0.091293,-0.713596,0.088552,-0.836669,0.077370,-0.950313,-0.000197,-0.502841,-0.039775,-0.735053,-0.061056,-0.866803,-0.088999,-1.000000,-0.069998,-0.429969,-0.075888,-0.497461,-0.028915,-0.357510,-0.010094,-0.291447,-0.127329,-0.328222,-0.096967,-0.339058,-0.053455,-0.244352,-0.037200,-0.206689
V,0.000000,0.000000,0.077657,-0.086753,0.111478,-0.250473,0.056674,-0.350361,-0.018946,-0.404507,0.082151,-0.508698,0.093490,-0.711743,0.092308,-0.834588,0.081800,-0.947186,0.000226,-0.501395,-0.037477,-0.733807,-0.058519,-0.867469,-0.086930,-1.000000,-0.069666,-0.428630,-0.076346,-0.499188,-0.030059,-0.362459,-0.011609,-0.295511,-0.127304,-0.325538,-0.095662,-0.337331,-0.051368,-0.242365,-0.034651,-0.201640
V,0.000000,0.000000,0.079654,-0.084296,0.115337,-0.248758,0.062142,-0.351515,-0.013247,-0.409448,0.086157,-0.506051,0.098707,-0.710664,0.098733,-0.834977,0.089370,-0.948413,0.006559,-0.498504,-0.029930,-0.733366,-0.050163,-0.867244,-0.077307,-1.000000,-0.062522,-0.427055,-0.070945,-0.504714,-0.025111,-0.364424,-0.006656,-0.295155,-0.120926,-0.324766,-0.092437,-0.350028,-0.049733,-0.251158,-0.034254,-0.206968
W,0.000000,0.000000,0.077062,-0.072590,0.109160,-0.221231,0.024288,-0.318867,-0.057892,-0.372777,0.103313,-0.477923,0.141489,-0.681379,0.159403,-0.802057,0.170748,-0.921309,0.025803,-0.501723,0.036798,-0.730518,0.039752,-0.868035,0.040519,-1.000000,-0.041378,-0.466352,-0.075356,-0.663369,-0.091387,-0.793180,-0.106322,-0.921960,-0.101510,-0.382721,-0.102058,-0.500532,-0.077693,-0.416877,-0.060448,-0.334165
W,0.000000,0.000000,0.077954,-0.070444,0.110856,-0.213856,0.026849,-0.308393,-0.054502,-0.363314,0.105045,-0.473039,0.142159,-0.677367,0.159883,-0.799859,0.170149,-0.921538,0.027457,-0.498830,0.037987,-0.730141,0.040004,-0.868242,0.040241,-1.000000,-0.039706,-0.464563,-0.074254,-0.663073,-0.091149,-0.791064,-0.106060,-0.917434,-0.100138,-0.381656,-0.101623,-0.500476,-0.078261,-0.413619,-0.060898,-0.327105
W,0.000000,0.000000,0.077532,-0.067752,0.110650,-0.210311,0.027614,-0.308494,-0.052601,-0.366965,0.105011,-0.473114,0.142014,-0.677122,0.159513,-0.799931,0.169507,-0.921354,0.027570,-0.498475,0.038062,-0.730445,0.040741,-0.868166,0.041425,-1.000000,-0.039482,-0.464482,-0.072361,-0.663083,-0.088208,-0.790082,-0.102669,-0.917010,-0.099676,-0.381315,-0.101601,-0.501206,-0.080751,-0.416683,-0.065878,-0.332942
W,0.000000,0.000000,0.077633,-0.065216,0.111655,-0.206774,0.029087,-0.304942,-0.051787,-0.364026,0.106231,-0.472062,0.145577,-0.675614,0.164481,-0.798153,0.176743,-0.918314,0.028379,-0.498391,0.039613,-0.730250,0.042606,-0.868757,0.043283,-1.000000,-0.038463,-0.464397,-0.072673,-0.663328,-0.089369,-0.791151,-0.104122,-0.916730,-0.098482,-0.380810,-0.100431,-0.499905,-0.078530,-0.413904,-0.062582,-0.329096
W,0.000000,0.000000,0.076761,-0.063707,0.108305,-0.198777,0.028650,-0.295836,-0.048621,-0.360796,0.104699,-0.473874,0.147197,-0.673324,0.168611,-0.794170,0.182099,-0.913911,0.027277,-0.499431,0.038025,-0.730618,0.040418,-0.868775,0.040993,-1.000000,-0.039595,-0.464578,-0.074594,-0.662490,-0.093147,-0.790818,-0.108948,-0.915111,-0.100582,-0.379683,-0.102613,-0.502489,-0.079585,-0.416201,-0.061325,-0.327569
W,0.000000,0.000000,0.077488,-0.062433,0.110226,-0.198500,0.027655,-0.294151,-0.051172,-0.356126,0.106906,-0.472112,0.148218,-0.673760,0.167945,-0.795126,0.180670,-0.915516,0.029300,-0.497248,0.040083,-0.729638,0.041267,-0.867484,0.040937,-1.000000,-0.037255,-0.463316,-0.070872,-0.661171,-0.089506,-0.789668,-0.105030,-0.916271,-0.097882,-0.380035,-0.101581,-0.503712,-0.081361,-0.415977,-0.064978,-0.326182
W,0.000000,0.000000,0.076938,-0.062000,0.110051,-0.198939,0.027900,-0.299162,-0.051221,-0.361345,0.104828,-0.469271,0.142396,-0.673512,0.159827,-0.797085,0.169355,-0.920050,0.027906,-0.494821,0.037760,-0.727469,0.039106,-0.866534,0.038231,-1.000000,-0.038460,-0.459793,-0.072354,-0.656791,-0.090729,-0.784362,-0.106662,-0.910395,-0.097879,-0.376040,-0.102503,-0.498268,-0.083993,-0.414651,-0.069923,-0.330319
W,0.000000,0.000000,0.076884,-0.064298,0.109834,-0.204791,0.026431,-0.303692,-0.054371,-0.363447,0.104931,-0.469978,0.141896,-0.673766,0.158889,-0.795887,0.168918,-0.917554,0.027978,-0.495680,0.037831,-0.727502,0.039469,-0.866261,0.038477,-1.000000,-0.038505,-0.460524,-0.074033,-0.658302,-0.092088,-0.785395,-0.108850,-0.910996,-0.098338,-0.377193,-0.100786,-0.498898,-0.079155,-0.413615,-0.063711,-0.329161
W,0.000000,0.000000,0.076625,-0.066106,0.109513,-0.205500,0.026616,-0.301021,-0.053770,-0.357396,0.103765,-0.472341,0.138245,-0.676843,0.154343,-0.798645,0.163010,-0.920004,0.027090,-0.497982,0.036273,-0.728259,0.037413,-0.866883,0.036141,-1.000000,-0.039142,-0.462405,-0.075462,-0.659346,-0.094239,-0.786114,-0.111115,-0.909847,-0.099003,-0.378723,-0.102609,-0.499940,-0.081029,-0.416042,-0.064990,-0.332372
W,0.000000,0.000000,0.077125,-0.065652,0.109832,-0.201821,0.028101,-0.298750,-0.052166,-0.357228,0.105221,-0.469024,0.141290,-0.672210,0.157455,-0.795105,0.166604,-0.916546,0.028683,-0.495567,0.038302,-0.725432,0.039399,-0.865321,0.037855,-1.000000,-0.037966,-0.460211,-0.072787,-0.655565,-0.091597,-0.783681,-0.108311,-0.908501,-0.098200,-0.377197,-0.102915,-0.498362,-0.082949,-0.417195,-0.067695,-0.334518
W,0.000000,0.000000,0.076744,-0.067048,0.109575,-0.206302,0.026584,-0.301542,-0.055175,-0.356478,0.103047,-0.470040,0.140541,-0.670955,0.157645,-0.793601,0.166909,-0.915912,0.026643,-0.495737,0.036737,-0.726440,0.038283,-0.865563,0.036554,-1.000000,-0.039476,-0.459768,-0.073934,-0.653635,-0.091759,-0.780530,-0.108404,-0.904131,-0.099297,-0.375982,-0.103476,-0.496578,-0.083179,-0.414184,-0.068210,-0.331176
W,0.000000,0.000000,0.076773,-0.063896,0.109236,-0.202758,0.025474,-0.300097,-0.055574,-0.358785,0.103820,-0.469050,0.139330,-0.672919,0.155612,-0.796045,0.164489,-0.918756,0.026793,-0.495396,0.035605,-0.726555,0.036243,-0.865409,0.034546,-1.000000,-0.039692,-0.460261,-0.075311,-0.654899,-0.094819,-0.781039,-0.112148,-0.905117,-0.099855,-0.377581,-0.104507,-0.497778,-0.084513,-0.413566,-0.069559,-0.329917
W,0.000000,0.000000,0.076838,-0.064614,0.109347,-0.203427,0.025401,-0.300895,-0.055996,-0.357282,0.102759,-0.471586,0.137932,-0.676294,0.153332,-0.799365,0.161365,-0.922637,0.026332,-0.496262,0.035884,-0.726851,0.035864,-0.865420,0.034215,-1.000000,-0.039752,-0.460307,-0.074996,-0.656137,-0.095979,-0.783812,-0.114086,-0.909494,-0.100039,-0.376081,-0.106880,-0.501215,-0.087399,-0.416672,-0.071308,-0.329508
W,0.000000,0.000000,0.076350,-0.063255,0.111398,-0.196802,0.029381,-0.295606,-0.051035,-0.354063,0.104259,-0.470663,0.140113,-0.675530,0.155198,-0.798543,0.162467,-0.921475,0.027486,-0.495719,0.037429,-0.726974,0.037882,-0.865761,0.035522,-1.000000,-0.038440,-0.459394,-0.072840,-0.654120,-0.093068,-0.781902,-0.110977,-0.906364,-0.098762,-0.373348,-0.105726,-0.500129,-0.086743,-0.418341,-0.070812,-0.331851
W,0.000000,0.000000,0.076659,-0.062569,0.111984,-0.197424,0.029173,-0.296079,-0.052107,-0.353404,0.104368,-0.470114,0.139532,-0.675151,0.154741,-0.798452,0.161619,-0.921372,0.027565,-0.496184,0.037837,-0.727135,0.038362,-0.866304,0.036001,-1.000000,-0.038205,-0.459738,-0.072635,-0.655350,-0.092923,-0.782899,-0.110924,-0.906502,-0.098325,-0.374161,-0.104817,-0.497302,-0.085725,-0.416349,-0.070562,-0.331672
W,0.000000,0.000000,0.075744,-0.063897,0.110045,-0.199937,0.028494,-0.298830,-0.052663,-0.355797,0.104225,-0.470222,0.138679,-0.675569,0.153302,-0.799472,0.160490,-0.922580,0.027841,-0.496301,0.037994,-0.726524,0.038553,-0.865498,0.036295,-1.000000,-0.038287,-0.460876,-0.072679,-0.653897,-0.092229,-0.781230,-0.110131,-0.905367,-0.099128,-0.376821,-0.104566,-0.497279,-0.084044,-0.415296,-0.067549,-0.331642
W,0.000000,0.000000,0.076409,-0.064306,0.110250,-0.199346,0.028459,-0.295082,-0.052106,-0.351650,0.103770,-0.470231,0.137888,-0.675688,0.152135,-0.799667,0.158919,-0.922260,0.027468,-0.495633,0.037390,-0.726793,0.037844,-0.866009,0.035205,-1.000000,-0.038864,-0.459644,-0.072739,-0.654027,-0.092384,-0.781461,-0.110197,-0.905049,-0.099498,-0.374996,-0.105145,-0.497806,-0.086052,-0.416575,-0.071083,-0.332066
W,0.000000,0.000000,0.076933,-0.064319,0.110653,-0.200097,0.028421,-0.295555,-0.052247,-0.353068,0.103420,-0.469898,0.136921,-0.676498,0.151537,-0.801080,0.158246,-0.924346,0.026737,-0.495128,0.036427,-0.726024,0.036786,-0.865670,0.034516,-1.000000,-0.039679,-0.459436,-0.074150,-0.653559,-0.093878,-0.780974,-0.111711,-0.905564,-0.100131,-0.375118,-0.105280,-0.496408,-0.084770,-0.415071,-0.068806,-0.330942
W,0.000000,0.000000,0.075962,-0.065876,0.109343,-0.201147,0.026680,-0.296917,-0.053269,-0.353306,0.102363,-0.470040,0.137904,-0.672412,0.153527,-0.795482,0.161772,-0.918307,0.025887,-0.495908,0.035925,-0.725998,0.036162,-0.865060,0.033852,-1.000000,-0.040024,-0.459641,-0.074995,-0.652799,-0.094133,-0.779556,-0.111823,-0.903586,-0.100386,-0.373641,-0.106193,-0.496250,-0.085143,-0.417002,-0.068885,-0.334565
W,0.000000,0.000000,0.076021,-0.066836,0.108949,-0.203127,0.026649,-0.298740,-0.054125,-0.353954,0.101788,-0.471347,0.136342,-0.674055,0.151928,-0.797419,0.159687,-0.920814,0.024827,-0.497605,0.033347,-0.727283,0.033230,-0.865453,0.030597,-1.000000,-0.041103,-0.461219,-0.076964,-0.652940,-0.096664,-0.779216,-0.114818,-0.904385,-0.101230,-0.375039,-0.107470,-0.495320,-0.086670,-0.414887,-0.070316,-0.333239
W,0.000000,0.000000,0.077304,-0.066866,0.110933,-0.202296,0.028800,-0.298364,-0.051258,-0.354768,0.102663,-0.472667,0.137454,-0.675814,0.153314,-0.798539,0.161755,-0.920372,0.026083,-0.497742,0.035038,-0.727719,0.035261,-0.866607,0.033093,-1.000000,-0.039824,-0.460707,-0.075337,-0.654224,-0.095307,-0.782284,-0.112937,-0.907051,-0.100097,-0.373944,-0.107202,-0.497601,-0.085986,-0.418828,-0.068743,-0.335054
W,0.000000,0.000000,0.075544,-0.069953,0.108827,-0.207468,0.026128,-0.302063,-0.055251,-0.355401,0.100538,-0.472714,0.135680,-0.674698,0.151976,-0.797660,0.159935,-0.920086,0.023375,-0.499035,0.032674,-0.729093,0.032785,-0.867506,0.030479,-1.000000,-0.042675,-0.461812,-0.079144,-0.654244,-0.098562,-0.782053,-0.116603,-0.905716,-0.102800,-0.375112,-0.107815,-0.496614,-0.084842,-0.418610,-0.066692,-0.336970
W,0.000000,0.000000,0.075833,-0.069844,0.107875,-0.208791,0.024119,-0.302835,-0.056274,-0.356900,0.101035,-0.473044,0.135573,-0.674765,0.152338,-0.796027,0.161696,-0.916924,0.023797,-0.500299,0.032818,-0.729397,0.033618,-0.866953,0.031402,-1.000000,-0.042310,-0.464896,-0.078407,-0.658260,-0.097549,-0.785707,-0.115486,-0.909867,-0.102178,-0.378759,-0.108037,-0.500019,-0.085310,-0.421410,-0.067312,-0.340743
W,0.000000,0.000000,0.076621,-0.068722,0.109299,-0.207615,0.025518,-0.301215,-0.055833,-0.355355,0.100947,-0.473278,0.136648,-0.674915,0.153547,-0.796034,0.163511,-0.917138,0.024329,-0.500291,0.034288,-0.729457,0.035464,-0.867102,0.033834,-1.000000,-0.041489,-0.463775,-0.077416,-0.657445,-0.096430,-0.785281,-0.114000,-0.909987,-0.101277,-0.377716,-0.106991,-0.499518,-0.084119,-0.420311,-0.066280,-0.337878
W,0.000000,0.000000,0.077115,-0.061762,0.111701,-0.194992,0.030666,-0.295360,-0.048827,-0.357746,0.105706,-0.467696,0.141380,-0.669922,0.157320,-0.792295,0.166446,-0.916220,0.028894,-0.495562,0.037539,-0.726059,0.037006,-0.864996,0.034616,-1.000000,-0.037298,-0.461129,-0.072445,-0.654407,-0.093305,-0.781387,-0.111093,-0.905917,-0.098762,-0.377027,-0.105160,-0.499513,-0.085160,-0.417752,-0.068699,-0.334642
W,0.000000,0.000000,0.076622,-0.063726,0.112759,-0.195465,0.033318,-0.291078,-0.045798,-0.348980,0.105535,-0.468230,0.141060,-0.668837,0.158149,-0.790760,0.167475,-0.913655,0.028855,-0.496173,0.038233,-0.726673,0.037530,-0.865326,0.034268,-1.000000,-0.037151,-0.461376,-0.071412,-0.654146,-0.091774,-0.780652,-0.110021,-0.904271,-0.098365,-0.376088,-0.104642,-0.499717,-0.084257,-0.419853,-0.067339,-0.336196
W,0.000000,0.000000,0.076373,-0.068640,0.110510,-0.207698,0.027703,-0.303837,-0.052715,-0.359235,0.105609,-0.469068,0.141911,-0.668859,0.158211,-0.789674,0.167220,-0.912011,0.028544,-0.498305,0.037289,-0.728491,0.036701,-0.866384,0.033982,-1.000000,-0.037928,-0.464145,-0.073701,-0.656816,-0.092797,-0.783792,-0.109708,-0.908874,-0.098270,-0.379427,-0.102650,-0.501891,-0.080262,-0.421246,-0.062644,-0.338313
W,0.000000,0.000000,0.078125,-0.069239,0.111319,-0.209582,0.026883,-0.306069,-0.054742,-0.363145,0.106195,-0.469682,0.142352,-0.670573,0.158530,-0.792064,0.168284,-0.914860,0.028602,-0.499084,0.037550,-0.728641,0.037617,-0.867040,0.035475,-1.000000,-0.038446,-0.464780,-0.074390,-0.657597,-0.093188,-0.784542,-0.110524,-0.908917,-0.098671,-0.381161,-0.101645,-0.501173,-0.079321,-0.421852,-0.062509,-0.339934
W,0.000000,0.000000,0.078382,-0.066215,0.112315,-0.206315,0.029343,-0.306078,-0.051137,-0.365511,0.106594,-0.469826,0.143895,-0.669596,0.161325,-0.790051,0.171928,-0.912097,0.029661,-0.498158,0.039139,-0.728616,0.039456,-0.866707,0.037618,-1.000000,-0.037418,-0.464138,-0.072136,-0.660861,-0.090550,-0.787766,-0.107003,-0.912836,-0.099130,-0.380583,-0.101482,-0.505872,-0.080871,-0.420399,-0.065659,-0.333558
W,0.000000,0.000000,0.076610,-0.064453,0.112258,-0.189698,0.035737,-0.287159,-0.040550,-0.346128,0.108864,-0.463629,0.147490,-0.662624,0.165740,-0.782605,0.176659,-0.903016,0.032656,-0.494773,0.043136,-0.727943,0.043635,-0.866660,0.042599,-1.000000,-0.033159,-0.462227,-0.065266,-0.656370,-0.084283,-0.782736,-0.100656,-0.907482,-0.093780,-0.373710,-0.099613,-0.507521,-0.080948,-0.427648,-0.065012,-0.338577
W,0.000000,0.000000,0.076910,-0.059872,0.113959,-0.185724,0.033579,-0.280917,-0.044949,-0.342036,0.107797,-0.462852,0.146464,-0.660116,0.164196,-0.780662,0.174700,-0.903316,0.031419,-0.493929,0.042580,-0.724732,0.042099,-0.864121,0.039972,-1.000000,-0.034171,-0.462165,-0.066296,-0.653912,-0.086769,-0.778923,-0.103900,-0.902328,-0.094180,-0.378220,-0.100261,-0.504362,-0.081524,-0.421192,-0.064853,-0.331945
W,0.000000,0.000000,0.076783,-0.062576,0.111409,-0.197680,0.028787,-0.294956,-0.051478,-0.354536,0.106301,-0.463278,0.141880,-0.661968,0.158524,-0.782403,0.168400,-0.904855,0.029681,-0.494299,0.039526,-0.724903,0.039237,-0.864183,0.036421,-1.000000,-0.036389,-0.461801,-0.071391,-0.653870,-0.090769,-0.779119,-0.108185,-0.902734,-0.097841,-0.380508,-0.101055,-0.499746,-0.081792,-0.414795,-0.067093,-0.330381
W,0.000000,0.000000,0.076578,-0.067525,0.108364,-0.204847,0.025733,-0.300709,-0.054156,-0.358951,0.103965,-0.470217,0.139043,-0.668855,0.155095,-0.788840,0.163089,-0.912014,0.027439,-0.497240,0.037131,-0.726872,0.035717,-0.864907,0.031601,-1.000000,-0.039316,-0.462868,-0.075184,-0.656067,-0.095520,-0.780846,-0.114069,-0.904872,-0.101778,-0.378756,-0.103901,-0.501440,-0.081714,-0.414412,-0.065265,-0.327270
W,0.000000,0.000000,0.078241,-0.066170,0.112437,-0.204363,0.028124,-0.299277,-0.054069,-0.355233,0.105243,-0.466917,0.141499,-0.666177,0.158455,-0.787153,0.168153,-0.910005,0.028250,-0.495999,0.037884,-0.726051,0.037523,-0.864667,0.034646,-1.000000,-0.038460,-0.462340,-0.073001,-0.654179,-0.092645,-0.779681,-0.110723,-0.904456,-0.099319,-0.379541,-0.103503,-0.498025,-0.083887,-0.415363,-0.069506,-0.333758
